customer_id,name,email,phone,address
977,Robert Choi,rogersjonathan@example.org,+1-698-272-0110,"99687 Buchanan Port
Galvanville, RI 39161"
978,Theresa Mcclain,hallbrianna@example.com,724-287-0505x08289,"00136 Courtney Field Suite 127
East Angie, ID 22042"
979,Susan Knight,jacqueline94@example.net,296-378-4778,"02156 Travis Burg
Lake Anthonyfort, AZ 82840"
980,Matthew Johnson,karenwilliams@example.com,752.728.5137,"00129 Johnson Canyon Apt. 610
West Audrey, NH 57591"
981,Daniel Pruitt,christinewhitehead@example.net,686.732.0846,"329 Graham Ranch
South Tinamouth, AZ 58646"
982,Steven Mueller,robin59@example.org,362-858-2349,"3383 Jesse Light
Johnsonland, CO 49789"
983,Debra Lewis,jenniferthomas@example.com,548-966-9534,"99001 Williams Lights
Normanstad, NV 57193"
984,Mr. Eddie Welch MD,woodelizabeth@example.com,801-347-7400,"6794 Steven Fields
Danielborough, AZ 71513"
985,Logan Stewart,robertedwards@example.com,(721)389-0658x6610,"4304 Angelica Cliffs Apt. 456
Kennethburgh, MD 35824"
986,Deborah Hernandez,martinezkirk@example.com,564.391.7357,"783 Greene Port Apt. 988
Taylorside, GU 02090"
987,Cheryl Garrison,walkerkelly@example.com,+1-562-897-1614x7841,"92707 Holly Springs Suite 152
Weberton, IN 68729"
988,Nicholas Jones,zberg@example.net,001-616-381-9347x0882,"390 Wagner Corners
Johnbury, PR 53399"
989,Roger Brown,jordan45@example.net,913-922-6720,"8926 Cynthia Freeway Apt. 507
Warrenstad, MD 27376"
990,Cynthia Reeves,loriperez@example.net,001-339-269-7214x536,"0153 Golden Harbor
North Saraport, OR 57200"
991,Barbara Davis,daniel26@example.com,617.679.2985,"9590 Amanda Isle
Kaylahaven, IL 67963"
992,Kenneth Wells,william77@example.org,988.528.8302,"20575 Williams Turnpike
Alexandraville, ME 68928"
993,Alice Bonilla,nbeasley@example.com,509-716-7906x9105,"Unit 6561 Box 1198
DPO AE 37684"
994,Carmen Barrett,richardvega@example.net,+1-878-457-9998x277,"669 Phillips Union Apt. 969
Yolandaland, MS 10720"
995,Tonya Bell,smartinez@example.net,(866)653-4593,"3376 Davenport Overpass Apt. 505
Micheleberg, OR 35507"
996,Terri Stout,irichard@example.com,872-626-5735x051,"44593 Zachary Mountains
Johnsonside, DE 35533"
997,John Weaver,umcdonald@example.net,9063881444,"439 Greene Manors
Port Peggy, NC 26448"
998,Joseph Colon,brianmata@example.org,001-463-981-6467,"740 Mann Meadow
New Joseph, PA 83232"
999,Christopher Silva,vanessa58@example.com,4288891625,"7290 Payne Fork Suite 323
North Matthewfurt, KS 12431"
1000,Denise Perez,zmartinez@example.org,440-558-4046x2763,"4396 Green Trafficway Suite 266
Montgomeryland, HI 75265"
